Date,Node,Percentile,Node_Name,Node,Natural_Flow_AF,Rank,Node_Order
1982,6,55.56,SOUTH BOULDER CREEK NEAR,6729500,48690,35,482
1982,7,34.92,FOURMILE CREEK AT ORODEL,6727500,3356,22,510
1982,8,61.9,MIDDLE BOULDER CREEK AT,6725500,42421,39,512
1982,9,47.62,BOULDER CREEK AT MOUTH N,6730500,117584,30,587
1982,10,50.79,ST. VRAIN CREEK AT MOUTH,6731000,267321,32,596
1982,11,85.71,BIG DRY CREEK AT WESTMIN,6720820,18462,54,666
1982,12,38.1,PLUM CREEK AT TITAN ROAD,6709530,16201,24,770
1982,13,77.78,NORTH FORK SOUTH PLATTE,PLAGRACO,55972,49,796
1982,14,71.43,NORTH FORK SOUTH PLATTE,PLABAICO,67416,45,804
1982,15,69.84,ROCK CREEK ABOVE CONFLUE,2302915,5626,44,864
1982,16,66.67,SOUTH PLATTE RIVER BELOW,PLAANTCO,22273,42,912
1982,17,58.73,S PLATTE RIV AB 11-MILE,6695000,70655,37,931
1982,18,57.14,SOUTH PLATTE RIVER NEAR,6696000,77041,36,936
1982,19,66.67,SOUTH PLATTE RIVER BELOW,6701500,155179,42,942
1982,20,65.08,SOUTH PLATTE RIVER AT SO,6707500,273348,41,943
1982,21,68.25,SOUTH PLATTE RIVER AT WA,6708000,290780,43,956
1982,22,55.56,BEAR CREEK AT SHERIDAN,6711500,39034,35,993
1982,23,61.9,SOUTH PLATTE RIVER AT EN,6711565,344643,39,994
1982,24,39.68,"CHERRY CREEK AT DENVER,",6713500,13565,25,1022
1982,25,61.9,SOUTH PLATTE RIVER AT DE,6714000,407595,39,1028
1982,26,52.38,CLEAR CREEK AT DERBY,6720000,175314,33,1273
1982,27,60.32,SOUTH PLATTE RIVER AT HE,6720500,605752,38,1290
1982,28,58.73,SOUTH PLATTE RIVER AT FO,6721000,625065,37,1300
1982,29,53.97,SOUTH PLATTE RIVER NEAR,6754000,1191744,34,1344
1982,30,57.14,SOUTH PLATTE RIVER NEAR,6758500,1278725,36,1365
1982,31,58.73,SOUTH PLATTE RIVER AT CO,6759910,1329475,37,1392
1982,32,53.97,SOUTH PLATTE RIVER AT JU,6764000,1392173,34,1442
1983,0,98.41,CACHE LA POUDRE RIVER NE,6752500,635952,62,181
1983,1,92.06,LITTLE THOMPSON RIVER AT,LTCANYCO,23654,58,194
1983,2,95.24,FISH CREEK NEAR ESTES PA,6734500,4220,60,254
1983,3,96.83,BIG THOMPSON RIVER AT MO,6744000,336109,61,299
1983,4,88.89,LEFT HAND CREEK NEAR BOU,6724500,12475,56,402
1983,5,92.06,COAL CREEK NEAR PLAINVIE,6730300,6603,58,436
1983,6,96.83,SOUTH BOULDER CREEK NEAR,6729500,90821,61,482
1983,7,96.83,FOURMILE CREEK AT ORODEL,6727500,7585,61,510
1983,8,90.48,MIDDLE BOULDER CREEK AT,6725500,52684,57,512
1983,9,98.41,BOULDER CREEK AT MOUTH N,6730500,245549,62,587
1983,10,96.83,ST. VRAIN CREEK AT MOUTH,6731000,515291,61,596
1983,11,93.65,BIG DRY CREEK AT WESTMIN,6720820,22307,59,666
1983,12,96.83,PLUM CREEK AT TITAN ROAD,6709530,96057,61,770
1983,13,87.3,NORTH FORK SOUTH PLATTE,PLAGRACO,66656,55,796
1983,14,93.65,NORTH FORK SOUTH PLATTE,PLABAICO,107092,59,804
1983,15,96.83,ROCK CREEK ABOVE CONFLUE,2302915,12430,61,864
1983,16,82.54,SOUTH PLATTE RIVER BELOW,PLAANTCO,26016,52,912
1983,17,80.95,S PLATTE RIV AB 11-MILE,6695000,92960,51,931
1983,18,80.95,SOUTH PLATTE RIVER NEAR,6696000,103114,51,936
1983,19,92.06,SOUTH PLATTE RIVER BELOW,6701500,275763,58,942
1983,20,95.24,SOUTH PLATTE RIVER AT SO,6707500,562178,60,943
1983,21,96.83,SOUTH PLATTE RIVER AT WA,6708000,596963,61,956
1983,22,98.41,BEAR CREEK AT SHERIDAN,6711500,124149,62,993
1983,23,96.83,SOUTH PLATTE RIVER AT EN,6711565,837819,61,994
1983,24,98.41,"CHERRY CREEK AT DENVER,",6713500,58386,62,1022
1983,25,98.41,SOUTH PLATTE RIVER AT DE,6714000,994494,62,1028
1983,26,98.41,CLEAR CREEK AT DERBY,6720000,328485,62,1273
1983,27,98.41,SOUTH PLATTE RIVER AT HE,6720500,1390544,62,1290
1983,28,98.41,SOUTH PLATTE RIVER AT FO,6721000,1534459,62,1300
1983,29,98.41,SOUTH PLATTE RIVER NEAR,6754000,3314991,62,1344
1983,30,98.41,SOUTH PLATTE RIVER NEAR,6758500,3074896,62,1365
1983,31,98.41,SOUTH PLATTE RIVER AT CO,6759910,3157685,62,1392
1983,32,98.41,SOUTH PLATTE RIVER AT JU,6764000,3192381,62,1442
1984,0,95.24,CACHE LA POUDRE RIVER NE,6752500,319599,60,181
1984,1,71.43,LITTLE THOMPSON RIVER AT,LTCANYCO,12266,45,194
1984,2,77.78,FISH CREEK NEAR ESTES PA,6734500,2198,49,254
1984,3,85.71,BIG THOMPSON RIVER AT MO,6744000,208271,54,299
1984,4,52.38,LEFT HAND CREEK NEAR BOU,6724500,7464,33,402
1984,5,87.3,COAL CREEK NEAR PLAINVIE,6730300,5684,55,436
1984,6,92.06,SOUTH BOULDER CREEK NEAR,6729500,74549,58,482
1984,7,92.06,FOURMILE CREEK AT ORODEL,6727500,6966,58,510
1984,8,95.24,MIDDLE BOULDER CREEK AT,6725500,57015,60,512
1984,9,88.89,BOULDER CREEK AT MOUTH N,6730500,196534,56,587
1984,10,90.48,ST. VRAIN CREEK AT MOUTH,6731000,429121,57,596
1984,11,80.95,BIG DRY CREEK AT WESTMIN,6720820,15511,51,666
1984,12,98.41,PLUM CREEK AT TITAN ROAD,6709530,106849,62,770
1984,13,92.06,NORTH FORK SOUTH PLATTE,PLAGRACO,74310,58,796
1984,14,98.41,NORTH FORK SOUTH PLATTE,PLABAICO,110698,62,804
1984,15,95.24,ROCK CREEK ABOVE CONFLUE,2302915,12351,60,864
1984,16,93.65,SOUTH PLATTE RIVER BELOW,PLAANTCO,37924,59,912
1984,17,92.06,S PLATTE RIV AB 11-MILE,6695000,121203,58,931
1984,18,93.65,SOUTH PLATTE RIVER NEAR,6696000,141725,59,936
1984,19,96.83,SOUTH PLATTE RIVER BELOW,6701500,313255,61,942
1984,20,98.41,SOUTH PLATTE RIVER AT SO,6707500,585327,62,943
1984,21,98.41,SOUTH PLATTE RIVER AT WA,6708000,629173,62,956
1984,22,95.24,BEAR CREEK AT SHERIDAN,6711500,99792,60,993
1984,23,98.41,SOUTH PLATTE RIVER AT EN,6711565,882206,62,994
1984,24,96.83,"CHERRY CREEK AT DENVER,",6713500,56051,61,1022
1984,25,96.83,SOUTH PLATTE RIVER AT DE,6714000,977659,61,1028
1984,26,96.83,CLEAR CREEK AT DERBY,6720000,320544,61,1273
1984,27,96.83,SOUTH PLATTE RIVER AT HE,6720500,1329972,61,1290
1984,28,96.83,SOUTH PLATTE RIVER AT FO,6721000,1509727,61,1300
1984,29,96.83,SOUTH PLATTE RIVER NEAR,6754000,2627894,61,1344
1984,30,96.83,SOUTH PLATTE RIVER NEAR,6758500,2561596,61,1365
1984,31,96.83,SOUTH PLATTE RIVER AT CO,6759910,2687891,61,1392
1984,32,96.83,SOUTH PLATTE RIVER AT JU,6764000,2757084,61,1442
1985,0,63.49,CACHE LA POUDRE RIVER NE,6752500,110684,40,181
1985,1,55.56,LITTLE THOMPSON RIVER AT,LTCANYCO,8851,35,194
1985,2,52.38,FISH CREEK NEAR ESTES PA,6734500,1115,33,254
1985,3,46.03,BIG THOMPSON RIVER AT MO,6744000,124017,29,299
1985,4,11.11,LEFT HAND CREEK NEAR BOU,6724500,4195,7,402
1985,5,25.4,COAL CREEK NEAR PLAINVIE,6730300,1606,16,436
1985,6,41.27,SOUTH BOULDER CREEK NEAR,6729500,44963,26,482
1985,7,60.32,FOURMILE CREEK AT ORODEL,6727500,4874,38,510
1985,8,41.27,MIDDLE BOULDER CREEK AT,6725500,37637,26,512
1985,9,30.16,BOULDER CREEK AT MOUTH N,6730500,100261,19,587
1985,10,38.1,ST. VRAIN CREEK AT MOUTH,6731000,233271,24,596
1985,11,12.7,BIG DRY CREEK AT WESTMIN,6720820,4749,8,666
1985,12,80.95,PLUM CREEK AT TITAN ROAD,6709530,43753,51,770
1985,13,74.6,NORTH FORK SOUTH PLATTE,PLAGRACO,54323,47,796
1985,14,80.95,NORTH FORK SOUTH PLATTE,PLABAICO,82772,51,804
1985,15,85.71,ROCK CREEK ABOVE CONFLUE,2302915,8744,54,864
1985,16,92.06,SOUTH PLATTE RIVER BELOW,PLAANTCO,37162,58,912
1985,17,85.71,S PLATTE RIV AB 11-MILE,6695000,100625,54,931
1985,18,87.3,SOUTH PLATTE RIVER NEAR,6696000,112931,55,936
1985,19,82.54,SOUTH PLATTE RIVER BELOW,6701500,234358,52,942
1985,20,85.71,SOUTH PLATTE RIVER AT SO,6707500,443299,54,943
1985,21,87.3,SOUTH PLATTE RIVER AT WA,6708000,463317,55,956
1985,22,73.02,BEAR CREEK AT SHERIDAN,6711500,53750,46,993
1985,23,87.3,SOUTH PLATTE RIVER AT EN,6711565,623422,55,994
1985,24,93.65,"CHERRY CREEK AT DENVER,",6713500,36394,59,1022
1985,25,84.13,SOUTH PLATTE RIVER AT DE,6714000,677764,53,1028
1985,26,57.14,CLEAR CREEK AT DERBY,6720000,177871,36,1273
1985,27,82.54,SOUTH PLATTE RIVER AT HE,6720500,913178,52,1290
1985,28,82.54,SOUTH PLATTE RIVER AT FO,6721000,934701,52,1300
1985,29,73.02,SOUTH PLATTE RIVER NEAR,6754000,1496908,46,1344
1985,30,76.19,SOUTH PLATTE RIVER NEAR,6758500,1567490,48,1365
1985,31,76.19,SOUTH PLATTE RIVER AT CO,6759910,1619617,48,1392
1985,32,74.6,SOUTH PLATTE RIVER AT JU,6764000,1633612,47,1442
1986,0,85.71,CACHE LA POUDRE RIVER NE,6752500,207470,54,181
1986,1,76.19,LITTLE THOMPSON RIVER AT,LTCANYCO,13784,48,194
1986,2,61.9,FISH CREEK NEAR ESTES PA,6734500,1634,39,254
1986,3,71.43,BIG THOMPSON RIVER AT MO,6744000,172053,45,299
1986,4,96.83,LEFT HAND CREEK NEAR BOU,6724500,19938,61,402
1986,5,66.67,COAL CREEK NEAR PLAINVIE,6730300,3846,42,436
1986,6,52.38,SOUTH BOULDER CREEK NEAR,6729500,46794,33,482
1986,7,82.54,FOURMILE CREEK AT ORODEL,6727500,5775,52,510
1986,8,69.84,MIDDLE BOULDER CREEK AT,6725500,43748,44,512
1986,9,49.21,BOULDER CREEK AT MOUTH N,6730500,120152,31,587
1986,10,69.84,ST. VRAIN CREEK AT MOUTH,6731000,316768,44,596
1986,11,33.33,BIG DRY CREEK AT WESTMIN,6720820,7067,21,666
1986,12,52.38,PLUM CREEK AT TITAN ROAD,6709530,19466,33,770
1986,13,82.54,NORTH FORK SOUTH PLATTE,PLAGRACO,59454,52,796
1986,14,76.19,NORTH FORK SOUTH PLATTE,PLABAICO,73373,48,804
1986,15,66.67,ROCK CREEK ABOVE CONFLUE,2302915,5612,42,864
1986,16,63.49,SOUTH PLATTE RIVER BELOW,PLAANTCO,22206,40,912
1986,17,71.43,S PLATTE RIV AB 11-MILE,6695000,77393,45,931
1986,18,68.25,SOUTH PLATTE RIVER NEAR,6696000,82302,43,936
1986,19,69.84,SOUTH PLATTE RIVER BELOW,6701500,160226,44,942
1986,20,71.43,SOUTH PLATTE RIVER AT SO,6707500,295329,45,943
1986,21,71.43,SOUTH PLATTE RIVER AT WA,6708000,314178,45,956
1986,22,66.67,BEAR CREEK AT SHERIDAN,6711500,44578,42,993
1986,23,71.43,SOUTH PLATTE RIVER AT EN,6711565,399007,45,994
1986,24,79.37,"CHERRY CREEK AT DENVER,",6713500,26251,50,1022
1986,25,69.84,SOUTH PLATTE RIVER AT DE,6714000,450237,44,1028
1986,26,71.43,CLEAR CREEK AT DERBY,6720000,201232,45,1273
1986,27,73.02,SOUTH PLATTE RIVER AT HE,6720500,708486,46,1290
1986,28,73.02,SOUTH PLATTE RIVER AT FO,6721000,755805,46,1300
1986,29,77.78,SOUTH PLATTE RIVER NEAR,6754000,1587442,49,1344
1986,30,77.78,SOUTH PLATTE RIVER NEAR,6758500,1591488,49,1365
1986,31,79.37,SOUTH PLATTE RIVER AT CO,6759910,1703843,50,1392
1986,32,79.37,SOUTH PLATTE RIVER AT JU,6764000,1794925,50,1442
1987,0,52.38,CACHE LA POUDRE RIVER NE,6752500,86576,33,181
1987,1,65.08,LITTLE THOMPSON RIVER AT,LTCANYCO,11655,41,194
1987,2,73.02,FISH CREEK NEAR ESTES PA,6734500,1916,46,254
1987,3,42.86,BIG THOMPSON RIVER AT MO,6744000,121147,27,299
1987,4,57.14,LEFT HAND CREEK NEAR BOU,6724500,8229,36,402
1987,5,82.54,COAL CREEK NEAR PLAINVIE,6730300,5234,52,436
1987,6,44.44,SOUTH BOULDER CREEK NEAR,6729500,45347,28,482
1987,7,71.43,FOURMILE CREEK AT ORODEL,6727500,5351,45,510
1987,8,19.05,MIDDLE BOULDER CREEK AT,6725500,31046,12,512
1987,9,44.44,BOULDER CREEK AT MOUTH N,6730500,113050,28,587
1987,10,44.44,ST. VRAIN CREEK AT MOUTH,6731000,249011,28,596
1987,11,58.73,BIG DRY CREEK AT WESTMIN,6720820,9823,37,666
1987,12,90.48,PLUM CREEK AT TITAN ROAD,6709530,54394,57,770
1987,13,76.19,NORTH FORK SOUTH PLATTE,PLAGRACO,54720,48,796
1987,14,77.78,NORTH FORK SOUTH PLATTE,PLABAICO,76051,49,804
1987,15,88.89,ROCK CREEK ABOVE CONFLUE,2302915,9371,56,864
1987,16,85.71,SOUTH PLATTE RIVER BELOW,PLAANTCO,31459,54,912
1987,17,84.13,S PLATTE RIV AB 11-MILE,6695000,95551,53,931
1987,18,84.13,SOUTH PLATTE RIVER NEAR,6696000,110907,53,936
1987,19,85.71,SOUTH PLATTE RIVER BELOW,6701500,241048,54,942
1987,20,80.95,SOUTH PLATTE RIVER AT SO,6707500,411699,51,943
1987,21,80.95,SOUTH PLATTE RIVER AT WA,6708000,434166,51,956
1987,22,87.3,BEAR CREEK AT SHERIDAN,6711500,81400,55,993
1987,23,85.71,SOUTH PLATTE RIVER AT EN,6711565,606444,54,994
1987,24,92.06,"CHERRY CREEK AT DENVER,",6713500,36149,58,1022
1987,25,87.3,SOUTH PLATTE RIVER AT DE,6714000,689763,55,1028
1987,26,53.97,CLEAR CREEK AT DERBY,6720000,175516,34,1273
1987,27,84.13,SOUTH PLATTE RIVER AT HE,6720500,917208,53,1290
1987,28,87.3,SOUTH PLATTE RIVER AT FO,6721000,1027690,55,1300
1987,29,74.6,SOUTH PLATTE RIVER NEAR,6754000,1513117,47,1344
1987,30,74.6,SOUTH PLATTE RIVER NEAR,6758500,1555587,47,1365
1987,31,74.6,SOUTH PLATTE RIVER AT CO,6759910,1599661,47,1392
1987,32,76.19,SOUTH PLATTE RIVER AT JU,6764000,1721751,48,1442
1988,0,39.68,CACHE LA POUDRE RIVER NE,6752500,66901,25,181
1988,1,57.14,LITTLE THOMPSON RIVER AT,LTCANYCO,9431,36,194
1988,2,39.68,FISH CREEK NEAR ESTES PA,6734500,899,25,254
1988,3,20.63,BIG THOMPSON RIVER AT MO,6744000,85049,13,299
1988,4,1.59,LEFT HAND CREEK NEAR BOU,6724500,2142,1,402
1988,5,53.97,COAL CREEK NEAR PLAINVIE,6730300,2662,34,436
1988,6,49.21,SOUTH BOULDER CREEK NEAR,6729500,45574,31,482
1988,7,38.1,FOURMILE CREEK AT ORODEL,6727500,3700,24,510
1988,8,33.33,MIDDLE BOULDER CREEK AT,6725500,35619,21,512
1988,9,31.75,BOULDER CREEK AT MOUTH N,6730500,100946,20,587
1988,10,33.33,ST. VRAIN CREEK AT MOUTH,6731000,217434,21,596
1988,11,76.19,BIG DRY CREEK AT WESTMIN,6720820,14469,48,666
1988,12,71.43,PLUM CREEK AT TITAN ROAD,6709530,36222,45,770
1988,13,38.1,NORTH FORK SOUTH PLATTE,PLAGRACO,43171,24,796
1988,14,57.14,NORTH FORK SOUTH PLATTE,PLABAICO,58600,36,804
1988,15,74.6,ROCK CREEK ABOVE CONFLUE,2302915,5878,47,864
1988,16,23.81,SOUTH PLATTE RIVER BELOW,PLAANTCO,15919,15,912
1988,17,36.51,S PLATTE RIV AB 11-MILE,6695000,59666,23,931
1988,18,36.51,SOUTH PLATTE RIVER NEAR,6696000,67400,23,936
1988,19,65.08,SOUTH PLATTE RIVER BELOW,6701500,149065,41,942
1988,20,66.67,SOUTH PLATTE RIVER AT SO,6707500,276088,42,943
1988,21,69.84,SOUTH PLATTE RIVER AT WA,6708000,292745,44,956
1988,22,71.43,BEAR CREEK AT SHERIDAN,6711500,50709,45,993
1988,23,73.02,SOUTH PLATTE RIVER AT EN,6711565,412846,46,994
1988,24,85.71,"CHERRY CREEK AT DENVER,",6713500,32118,54,1022
1988,25,73.02,SOUTH PLATTE RIVER AT DE,6714000,480124,46,1028
1988,26,31.75,CLEAR CREEK AT DERBY,6720000,152108,20,1273
1988,27,71.43,SOUTH PLATTE RIVER AT HE,6720500,690549,45,1290
1988,28,69.84,SOUTH PLATTE RIVER AT FO,6721000,709923,44,1300
1988,29,49.21,SOUTH PLATTE RIVER NEAR,6754000,1134921,31,1344
1988,30,49.21,SOUTH PLATTE RIVER NEAR,6758500,1233154,31,1365
1988,31,50.79,SOUTH PLATTE RIVER AT CO,6759910,1290801,32,1392
1988,32,57.14,SOUTH PLATTE RIVER AT JU,6764000,1408863,36,1442
1989,0,28.57,CACHE LA POUDRE RIVER NE,6752500,57952,18,181
1989,1,42.86,LITTLE THOMPSON RIVER AT,LTCANYCO,6587,27,194
1989,2,28.57,FISH CREEK NEAR ESTES PA,6734500,753,18,254
1989,3,15.87,BIG THOMPSON RIVER AT MO,6744000,78161,10,299
1989,4,26.98,LEFT HAND CREEK NEAR BOU,6724500,5336,17,402
1989,5,12.7,COAL CREEK NEAR PLAINVIE,6730300,1082,8,436
1989,6,19.05,SOUTH BOULDER CREEK NEAR,6729500,33082,12,482
1989,7,4.76,FOURMILE CREEK AT ORODEL,6727500,1942,3,510
1989,8,11.11,MIDDLE BOULDER CREEK AT,6725500,28331,7,512
1989,9,11.11,BOULDER CREEK AT MOUTH N,6730500,76724,7,587
1989,10,17.46,ST. VRAIN CREEK AT MOUTH,6731000,184872,11,596
1989,11,9.52,BIG DRY CREEK AT WESTMIN,6720820,4166,6,666
1989,12,9.52,PLUM CREEK AT TITAN ROAD,6709530,9759,6,770
1989,13,61.9,NORTH FORK SOUTH PLATTE,PLAGRACO,48575,39,796
1989,14,50.79,NORTH FORK SOUTH PLATTE,PLABAICO,57765,32,804
1989,15,60.32,ROCK CREEK ABOVE CONFLUE,2302915,5211,38,864
1989,16,39.68,SOUTH PLATTE RIVER BELOW,PLAANTCO,19100,25,912
1989,17,55.56,S PLATTE RIV AB 11-MILE,6695000,69605,35,931
1989,18,50.79,SOUTH PLATTE RIVER NEAR,6696000,72807,32,936
1989,19,55.56,SOUTH PLATTE RIVER BELOW,6701500,145182,35,942
1989,20,52.38,SOUTH PLATTE RIVER AT SO,6707500,243701,33,943
1989,21,55.56,SOUTH PLATTE RIVER AT WA,6708000,255406,35,956
1989,22,42.86,BEAR CREEK AT SHERIDAN,6711500,30981,27,993
1989,23,46.03,SOUTH PLATTE RIVER AT EN,6711565,311336,29,994
1989,24,65.08,"CHERRY CREEK AT DENVER,",6713500,20598,41,1022
1989,25,52.38,SOUTH PLATTE RIVER AT DE,6714000,371461,33,1028
1989,26,23.81,CLEAR CREEK AT DERBY,6720000,148451,15,1273
1989,27,47.62,SOUTH PLATTE RIVER AT HE,6720500,561384,30,1290
1989,28,55.56,SOUTH PLATTE RIVER AT FO,6721000,610290,35,1300
1989,29,31.75,SOUTH PLATTE RIVER NEAR,6754000,928253,20,1344
1989,30,28.57,SOUTH PLATTE RIVER NEAR,6758500,1006417,18,1365
1989,31,28.57,SOUTH PLATTE RIVER AT CO,6759910,1048127,18,1392
1989,32,30.16,SOUTH PLATTE RIVER AT JU,6764000,1156988,19,1442
1990,0,55.56,CACHE LA POUDRE RIVER NE,6752500,90495,35,181
1990,1,63.49,LITTLE THOMPSON RIVER AT,LTCANYCO,11412,40,194
1990,2,76.19,FISH CREEK NEAR ESTES PA,6734500,2042,48,254
1990,3,61.9,BIG THOMPSON RIVER AT MO,6744000,157478,39,299
1990,4,6.35,LEFT HAND CREEK NEAR BOU,6724500,3957,4,402
1990,5,52.38,COAL CREEK NEAR PLAINVIE,6730300,2599,33,436
1990,6,38.1,SOUTH BOULDER CREEK NEAR,6729500,43096,24,482
1990,7,55.56,FOURMILE CREEK AT ORODEL,6727500,4411,35,510
1990,8,47.62,MIDDLE BOULDER CREEK AT,6725500,38664,30,512
1990,9,42.86,BOULDER CREEK AT MOUTH N,6730500,112934,27,587
1990,10,57.14,ST. VRAIN CREEK AT MOUTH,6731000,272539,36,596
1990,11,79.37,BIG DRY CREEK AT WESTMIN,6720820,15337,50,666
1990,12,26.98,PLUM CREEK AT TITAN ROAD,6709530,14387,17,770
1990,13,41.27,NORTH FORK SOUTH PLATTE,PLAGRACO,44737,26,796
1990,14,41.27,NORTH FORK SOUTH PLATTE,PLABAICO,53996,26,804
1990,15,53.97,ROCK CREEK ABOVE CONFLUE,2302915,4888,34,864
1990,16,25.4,SOUTH PLATTE RIVER BELOW,PLAANTCO,16047,16,912
1990,17,47.62,S PLATTE RIV AB 11-MILE,6695000,62808,30,931
1990,18,49.21,SOUTH PLATTE RIVER NEAR,6696000,71301,31,936
1990,19,52.38,SOUTH PLATTE RIVER BELOW,6701500,139172,33,942
1990,20,49.21,SOUTH PLATTE RIVER AT SO,6707500,234230,31,943
1990,21,44.44,SOUTH PLATTE RIVER AT WA,6708000,240740,28,956
1990,22,53.97,BEAR CREEK AT SHERIDAN,6711500,38008,34,993
1990,23,47.62,SOUTH PLATTE RIVER AT EN,6711565,312108,30,994
1990,24,68.25,"CHERRY CREEK AT DENVER,",6713500,20782,43,1022
1990,25,53.97,SOUTH PLATTE RIVER AT DE,6714000,374319,34,1028
1990,26,30.16,CLEAR CREEK AT DERBY,6720000,150201,19,1273
1990,27,49.21,SOUTH PLATTE RIVER AT HE,6720500,573129,31,1290
1990,28,60.32,SOUTH PLATTE RIVER AT FO,6721000,632725,38,1300
1990,29,58.73,SOUTH PLATTE RIVER NEAR,6754000,1202716,37,1344
1990,30,60.32,SOUTH PLATTE RIVER NEAR,6758500,1286845,38,1365
1990,31,53.97,SOUTH PLATTE RIVER AT CO,6759910,1301551,34,1392
1990,32,61.9,SOUTH PLATTE RIVER AT JU,6764000,1424781,39,1442
1991,0,49.21,CACHE LA POUDRE RIVER NE,6752500,83235,31,181
1991,1,47.62,LITTLE THOMPSON RIVER AT,LTCANYCO,7727,30,194
1991,2,57.14,FISH CREEK NEAR ESTES PA,6734500,1294,36,254
1991,3,39.68,BIG THOMPSON RIVER AT MO,6744000,117399,25,299
1991,4,22.22,LEFT HAND CREEK NEAR BOU,6724500,4982,14,402
1991,5,33.33,COAL CREEK NEAR PLAINVIE,6730300,1878,21,436
1991,6,42.86,SOUTH BOULDER CREEK NEAR,6729500,45237,27,482
1991,7,52.38,FOURMILE CREEK AT ORODEL,6727500,4291,33,510
1991,8,25.4,MIDDLE BOULDER CREEK AT,6725500,34751,16,512
1991,9,57.14,BOULDER CREEK AT MOUTH N,6730500,128866,36,587
1991,10,42.86,ST. VRAIN CREEK AT MOUTH,6731000,240726,27,596
1991,11,19.05,BIG DRY CREEK AT WESTMIN,6720820,5202,12,666
1991,12,31.75,PLUM CREEK AT TITAN ROAD,6709530,15083,20,770
1991,13,63.49,NORTH FORK SOUTH PLATTE,PLAGRACO,48917,40,796
1991,14,60.32,NORTH FORK SOUTH PLATTE,PLABAICO,60606,38,804
1991,15,55.56,ROCK CREEK ABOVE CONFLUE,2302915,4920,35,864
1991,16,9.52,SOUTH PLATTE RIVER BELOW,PLAANTCO,11418,6,912
1991,17,28.57,S PLATTE RIV AB 11-MILE,6695000,53149,18,931
1991,18,26.98,SOUTH PLATTE RIVER NEAR,6696000,61232,17,936
1991,19,39.68,SOUTH PLATTE RIVER BELOW,6701500,129561,25,942
1991,20,50.79,SOUTH PLATTE RIVER AT SO,6707500,242005,32,943
1991,21,49.21,SOUTH PLATTE RIVER AT WA,6708000,243035,31,956
1991,22,65.08,BEAR CREEK AT SHERIDAN,6711500,42630,41,993
1991,23,52.38,SOUTH PLATTE RIVER AT EN,6711565,313965,33,994
1991,24,69.84,"CHERRY CREEK AT DENVER,",6713500,20894,44,1022
1991,25,55.56,SOUTH PLATTE RIVER AT DE,6714000,376496,35,1028
1991,26,41.27,CLEAR CREEK AT DERBY,6720000,162370,26,1273
1991,27,50.79,SOUTH PLATTE RIVER AT HE,6720500,575810,32,1290
1991,28,52.38,SOUTH PLATTE RIVER AT FO,6721000,604882,33,1300
1991,29,44.44,SOUTH PLATTE RIVER NEAR,6754000,1114721,28,1344
1991,30,42.86,SOUTH PLATTE RIVER NEAR,6758500,1169330,27,1365
1991,31,44.44,SOUTH PLATTE RIVER AT CO,6759910,1197309,28,1392
1991,32,44.44,SOUTH PLATTE RIVER AT JU,6764000,1320886,28,1442
1992,0,42.86,CACHE LA POUDRE RIVER NE,6752500,72932,27,181
1992,1,58.73,LITTLE THOMPSON RIVER AT,LTCANYCO,9875,37,194
1992,2,42.86,FISH CREEK NEAR ESTES PA,6734500,964,27,254
1992,3,38.1,BIG THOMPSON RIVER AT MO,6744000,116612,24,299
1992,4,49.21,LEFT HAND CREEK NEAR BOU,6724500,7169,31,402
1992,5,57.14,COAL CREEK NEAR PLAINVIE,6730300,2809,36,436
1992,6,28.57,SOUTH BOULDER CREEK NEAR,6729500,38299,18,482
1992,7,33.33,FOURMILE CREEK AT ORODEL,6727500,3315,21,510
1992,8,20.63,MIDDLE BOULDER CREEK AT,6725500,31968,13,512
1992,9,28.57,BOULDER CREEK AT MOUTH N,6730500,98525,18,587
1992,10,36.51,ST. VRAIN CREEK AT MOUTH,6731000,226446,23,596
1992,11,68.25,BIG DRY CREEK AT WESTMIN,6720820,13268,43,666
1992,12,55.56,PLUM CREEK AT TITAN ROAD,6709530,21395,35,770
1992,13,19.05,NORTH FORK SOUTH PLATTE,PLAGRACO,35371,12,796
1992,14,28.57,NORTH FORK SOUTH PLATTE,PLABAICO,48186,18,804
1992,15,41.27,ROCK CREEK ABOVE CONFLUE,2302915,4257,26,864
1992,16,11.11,SOUTH PLATTE RIVER BELOW,PLAANTCO,11429,7,912
1992,17,30.16,S PLATTE RIV AB 11-MILE,6695000,55679,19,931
1992,18,28.57,SOUTH PLATTE RIVER NEAR,6696000,62922,18,936
1992,19,31.75,SOUTH PLATTE RIVER BELOW,6701500,122039,20,942
1992,20,41.27,SOUTH PLATTE RIVER AT SO,6707500,227049,26,943
1992,21,52.38,SOUTH PLATTE RIVER AT WA,6708000,246774,33,956
1992,22,44.44,BEAR CREEK AT SHERIDAN,6711500,34670,28,993
1992,23,53.97,SOUTH PLATTE RIVER AT EN,6711565,319894,34,994
1992,24,71.43,"CHERRY CREEK AT DENVER,",6713500,22231,45,1022
1992,25,58.73,SOUTH PLATTE RIVER AT DE,6714000,385849,37,1028
1992,26,17.46,CLEAR CREEK AT DERBY,6720000,129306,11,1273
1992,27,46.03,SOUTH PLATTE RIVER AT HE,6720500,557528,29,1290
1992,28,57.14,SOUTH PLATTE RIVER AT FO,6721000,614300,36,1300
