Year,Node,Percentile,Node_Name,Node_ID,Natural_Flow_AF,Rank,Node_Order
2011,0,29,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,1398.75,18,912
2011,1,71,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,6419,44,931
2011,2,61,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,6519.25,38,936
2011,3,44,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,365.25,27,864
2011,4,52,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,11592.83,32,942
2011,5,66,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,4162.17,41,796
2011,6,48,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,4634.25,30,804
2011,7,37,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,18320.25,23,943
2011,8,48,SOUTH PLATTE RIVER AT WATERTON,6708000,20091.17,30,956
2011,9,13,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,895.08,8,770
2011,10,19,BEAR CREEK AT SHERIDAN,6711500,1642.17,12,993
2011,11,39,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,23361.33,24,994
2011,12,27,CHERRY CREEK AT DENVER,6713500,988.25,17,1022
2011,13,44,SOUTH PLATTE RIVER AT DENVER,6714000,28343.75,27,1028
2011,14,87,CLEAR CREEK AT DERBY,6720000,20181,54,1273
2011,15,23,COAL CREEK NEAR PLAINVIEW,6730300,122.5,14,436
2011,16,42,BIG DRY CREEK AT WESTMINSTER,6720820,638.42,26,666
2011,17,56,SOUTH PLATTE RIVER AT HENDERSON,6720500,48511.33,35,1290
2011,18,55,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,50748.08,34,1300
2011,19,68,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,4774.25,42,482
2011,20,69,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,3622.5,43,512
2011,21,42,FOURMILE CREEK AT ORODELL,6727500,314.92,26,510
2011,22,87,LEFT HAND CREEK NEAR BOULDER,6724500,963.75,54,402
2011,23,77,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,13065.17,48,587
2011,24,81,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,30075.58,50,596
2011,25,32,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,372.75,20,194
2011,26,56,FISH CREEK NEAR ESTES PARK,6734500,107.17,35,254
2011,27,69,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,13689.83,43,299
2011,28,69,SOUTH PLATTE RIVER NEAR KERSEY,6754000,117784.75,43,1344
2011,29,71,SOUTH PLATTE RIVER NEAR WELDONA,6758500,121143.25,44,1365
2011,30,71,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,119804.67,44,1392
2011,31,69,SOUTH PLATTE RIVER AT JULESBURG,6764000,128299.17,43,1442
2010,0,31,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,1433.58,19,912
2010,1,55,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,5507.67,34,931
2010,2,45,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,5853.83,28,936
2010,3,65,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,450.75,40,864
2010,4,58,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,12111.75,36,942
2010,5,18,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,2747.17,11,796
2010,6,23,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,3882.25,14,804
2010,7,56,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,21027.92,35,943
2010,8,58,SOUTH PLATTE RIVER AT WATERTON,6708000,21708,36,956
2010,9,84,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,3759.92,52,770
2010,10,65,BEAR CREEK AT SHERIDAN,6711500,3520.33,40,993
2010,11,68,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,31326.83,42,994
2010,12,61,CHERRY CREEK AT DENVER,6713500,1541.83,38,1022
2010,13,68,SOUTH PLATTE RIVER AT DENVER,6714000,35629.17,42,1028
2010,14,56,CLEAR CREEK AT DERBY,6720000,14675.75,35,1273
2010,15,79,COAL CREEK NEAR PLAINVIEW,6730300,387.5,49,436
2010,16,29,BIG DRY CREEK AT WESTMINSTER,6720820,539.17,18,666
2010,17,63,SOUTH PLATTE RIVER AT HENDERSON,6720500,51234.5,39,1290
2010,18,66,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,54184.42,41,1300
2010,19,58,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,4146.92,36,482
2010,20,32,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,2952.25,20,512
2010,21,71,FOURMILE CREEK AT ORODELL,6727500,437.25,44,510
2010,22,79,LEFT HAND CREEK NEAR BOULDER,6724500,910.83,49,402
2010,23,60,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,11101.5,37,587
2010,24,63,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,24748.58,39,596
2010,25,84,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,1350.5,52,194
2010,26,84,FISH CREEK NEAR ESTES PARK,6734500,198.17,52,254
2010,27,71,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,14242.42,44,299
2010,28,71,SOUTH PLATTE RIVER NEAR KERSEY,6754000,118980.25,44,1344
2010,29,69,SOUTH PLATTE RIVER NEAR WELDONA,6758500,117451.08,43,1365
2010,30,69,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,118115.25,43,1392
2010,31,71,SOUTH PLATTE RIVER AT JULESBURG,6764000,129439.33,44,1442
2009,0,23,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,1283.58,14,912
2009,1,47,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,5188.5,29,931
2009,2,35,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,5605.25,22,936
2009,3,73,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,470,45,864
2009,4,61,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,12135.5,38,942
2009,5,45,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,3791.83,28,796
2009,6,55,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,4846.17,34,804
2009,7,61,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,21657.08,38,943
2009,8,63,SOUTH PLATTE RIVER AT WATERTON,6708000,22063.5,39,956
2009,9,68,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,2481.17,42,770
2009,10,48,BEAR CREEK AT SHERIDAN,6711500,3063.75,30,993
2009,11,65,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,30158.17,40,994
2009,12,85,CHERRY CREEK AT DENVER,6713500,2435.5,53,1022
2009,13,73,SOUTH PLATTE RIVER AT DENVER,6714000,37734.5,45,1028
2009,14,65,CLEAR CREEK AT DERBY,6720000,15617.58,40,1273
2009,15,66,COAL CREEK NEAR PLAINVIEW,6730300,315.42,41,436
2009,16,26,BIG DRY CREEK AT WESTMINSTER,6720820,514.42,16,666
2009,17,71,SOUTH PLATTE RIVER AT HENDERSON,6720500,55720.67,44,1290
2009,18,73,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,59985.83,45,1300
2009,19,47,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,3780.17,29,482
2009,20,50,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,3286.25,31,512
2009,21,79,FOURMILE CREEK AT ORODELL,6727500,468.92,49,510
2009,22,44,LEFT HAND CREEK NEAR BOULDER,6724500,547.42,27,402
2009,23,53,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,10278.75,33,587
2009,24,55,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,22627.17,34,596
2009,25,27,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,340.33,17,194
2009,26,52,FISH CREEK NEAR ESTES PARK,6734500,90.75,32,254
2009,27,34,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,9605.83,21,299
2009,28,63,SOUTH PLATTE RIVER NEAR KERSEY,6754000,105303.75,39,1344
2009,29,63,SOUTH PLATTE RIVER NEAR WELDONA,6758500,107797.83,39,1365
2009,30,50,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,107197.58,31,1392
2009,31,44,SOUTH PLATTE RIVER AT JULESBURG,6764000,109955.42,27,1442
2008,0,77,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,1946,48,912
2008,1,77,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,6684.25,48,931
2008,2,73,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,7093.5,45,936
2008,3,63,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,439.33,39,864
2008,4,69,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,13195.5,43,942
2008,5,40,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,3620.83,25,796
2008,6,44,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,4541.75,27,804
2008,7,63,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,21821.5,39,943
2008,8,61,SOUTH PLATTE RIVER AT WATERTON,6708000,21907.42,38,956
2008,9,44,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,1431,27,770
2008,10,35,BEAR CREEK AT SHERIDAN,6711500,2097.83,22,993
2008,11,45,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,25407.58,28,994
2008,12,48,CHERRY CREEK AT DENVER,6713500,1232.92,30,1022
2008,13,48,SOUTH PLATTE RIVER AT DENVER,6714000,30423.58,30,1028
2008,14,35,CLEAR CREEK AT DERBY,6720000,13047.58,22,1273
2008,15,11,COAL CREEK NEAR PLAINVIEW,6730300,84,7,436
2008,16,6,BIG DRY CREEK AT WESTMINSTER,6720820,323.58,4,666
2008,17,39,SOUTH PLATTE RIVER AT HENDERSON,6720500,43653.58,24,1290
2008,18,42,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,46045,26,1300
2008,19,32,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,3287.67,20,482
2008,20,44,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,3164.42,27,512
2008,21,16,FOURMILE CREEK AT ORODELL,6727500,212.08,10,510
2008,22,35,LEFT HAND CREEK NEAR BOULDER,6724500,485.5,22,402
2008,23,18,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,7063.67,11,587
2008,24,29,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,17077.25,18,596
2008,25,10,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,129,6,194
2008,26,24,FISH CREEK NEAR ESTES PARK,6734500,58.42,15,254
2008,27,15,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,6078.67,9,299
2008,28,29,SOUTH PLATTE RIVER NEAR KERSEY,6754000,75735.67,18,1344
2008,29,23,SOUTH PLATTE RIVER NEAR WELDONA,6758500,77157.17,14,1365
2008,30,18,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,76768.33,11,1392
2008,31,16,SOUTH PLATTE RIVER AT JULESBURG,6764000,77778.5,10,1442
2007,0,69,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,1860.58,43,912
2007,1,69,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,6240.92,43,931
2007,2,71,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,6895.25,44,936
2007,3,92,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,799.5,57,864
2007,4,82,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,17999.58,51,942
2007,5,85,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,5008.25,53,796
2007,6,89,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,7637.75,55,804
2007,7,90,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,37298.58,56,943
2007,8,90,SOUTH PLATTE RIVER AT WATERTON,6708000,38679,56,956
2007,9,89,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,4258.58,55,770
2007,10,84,BEAR CREEK AT SHERIDAN,6711500,6151.08,52,993
2007,11,85,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,50279,53,994
2007,12,84,CHERRY CREEK AT DENVER,6713500,2412.92,52,1022
2007,13,92,SOUTH PLATTE RIVER AT DENVER,6714000,58700.92,57,1028
2007,14,79,CLEAR CREEK AT DERBY,6720000,19183.33,49,1273
2007,15,73,COAL CREEK NEAR PLAINVIEW,6730300,354.42,45,436
2007,16,40,BIG DRY CREEK AT WESTMINSTER,6720820,626.92,25,666
2007,17,87,SOUTH PLATTE RIVER AT HENDERSON,6720500,78156.42,54,1290
2007,18,87,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,81878.25,54,1300
2007,19,48,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,3789.58,30,482
2007,20,35,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,2979.67,22,512
2007,21,66,FOURMILE CREEK AT ORODELL,6727500,421.5,41,510
2007,22,55,LEFT HAND CREEK NEAR BOULDER,6724500,647.17,34,402
2007,23,34,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,8673.83,21,587
2007,24,42,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,19781.25,26,596
2007,25,53,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,715.83,33,194
2007,26,66,FISH CREEK NEAR ESTES PARK,6734500,149.75,41,254
2007,27,27,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,8162.5,17,299
2007,28,68,SOUTH PLATTE RIVER NEAR KERSEY,6754000,117149.17,42,1344
2007,29,66,SOUTH PLATTE RIVER NEAR WELDONA,6758500,114689.92,41,1365
2007,30,63,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,112151.67,39,1392
2007,31,52,SOUTH PLATTE RIVER AT JULESBURG,6764000,114898,32,1442
2006,0,16,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,1146.17,10,912
2006,1,45,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,5176.17,28,931
2006,2,34,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,5594.75,21,936
2006,3,52,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,382.67,32,864
2006,4,42,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,10852.58,26,942
2006,5,26,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,3179.17,16,796
2006,6,21,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,3843,13,804
2006,7,32,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,17639.5,20,943
2006,8,31,SOUTH PLATTE RIVER AT WATERTON,6708000,18228.5,19,956
2006,9,21,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,1090.5,13,770
2006,10,15,BEAR CREEK AT SHERIDAN,6711500,1396.75,9,993
2006,11,23,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,20750.5,14,994
2006,12,8,CHERRY CREEK AT DENVER,6713500,616.58,5,1022
2006,13,27,SOUTH PLATTE RIVER AT DENVER,6714000,24851.83,17,1028
2006,14,23,CLEAR CREEK AT DERBY,6720000,12256.58,14,1273
2006,15,5,COAL CREEK NEAR PLAINVIEW,6730300,31.58,3,436
2006,16,31,BIG DRY CREEK AT WESTMINSTER,6720820,556.08,19,666
2006,17,21,SOUTH PLATTE RIVER AT HENDERSON,6720500,36770.5,13,1290
2006,18,21,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,38350,13,1300
2006,19,23,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,2904.67,14,482
2006,20,37,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,2980.5,23,512
2006,21,18,FOURMILE CREEK AT ORODELL,6727500,212.33,11,510
2006,22,10,LEFT HAND CREEK NEAR BOULDER,6724500,338.92,6,402
2006,23,8,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,6052.08,5,587
2006,24,15,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,14057.17,9,596
2006,25,3,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,42.92,2,194
2006,26,10,FISH CREEK NEAR ESTES PARK,6734500,30.25,6,254
2006,27,6,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,4091.33,4,299
2006,28,16,SOUTH PLATTE RIVER NEAR KERSEY,6754000,61768.58,10,1344
2006,29,13,SOUTH PLATTE RIVER NEAR WELDONA,6758500,65606.42,8,1365
2006,30,8,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,65510.17,5,1392
2006,31,6,SOUTH PLATTE RIVER AT JULESBURG,6764000,71333.17,4,1442
2005,0,6,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,819.33,4,912
2005,1,15,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,3386.42,9,931
2005,2,15,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,3705.67,9,936
2005,3,60,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,429.17,37,864
2005,4,27,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,9665.92,17,942
2005,5,16,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,2680.17,10,796
2005,6,24,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,3910,15,804
2005,7,47,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,19030,29,943
2005,8,47,SOUTH PLATTE RIVER AT WATERTON,6708000,20088.25,29,956
2005,9,76,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,3338.58,47,770
2005,10,71,BEAR CREEK AT SHERIDAN,6711500,3776,44,993
2005,11,58,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,27950.75,36,994
2005,12,65,CHERRY CREEK AT DENVER,6713500,1605.83,40,1022
2005,13,61,SOUTH PLATTE RIVER AT DENVER,6714000,33296.58,38,1028
2005,14,50,CLEAR CREEK AT DERBY,6720000,14077.92,31,1273
2005,15,61,COAL CREEK NEAR PLAINVIEW,6730300,294.75,38,436
2005,16,50,BIG DRY CREEK AT WESTMINSTER,6720820,740.75,31,666
2005,17,58,SOUTH PLATTE RIVER AT HENDERSON,6720500,48600.25,36,1290
2005,18,50,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,49201,31,1300
2005,19,40,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,3641,25,482
2005,20,60,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,3509.5,37,512
2005,21,60,FOURMILE CREEK AT ORODELL,6727500,386.25,37,510
2005,22,61,LEFT HAND CREEK NEAR BOULDER,6724500,725.42,38,402
2005,23,47,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,9652.75,29,587
2005,24,47,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,21305.17,29,596
2005,25,42,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,543,26,194
2005,26,55,FISH CREEK NEAR ESTES PARK,6734500,106.08,34,254
2005,27,58,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,11681.75,36,299
2005,28,48,SOUTH PLATTE RIVER NEAR KERSEY,6754000,94250.25,30,1344
2005,29,45,SOUTH PLATTE RIVER NEAR WELDONA,6758500,98787.17,28,1365
2005,30,40,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,97123.5,25,1392
2005,31,35,SOUTH PLATTE RIVER AT JULESBURG,6764000,101235.58,22,1442
2004,0,13,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,1043.33,8,912
2004,1,16,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,3428.08,10,931
2004,2,16,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,3873.83,10,936
2004,3,34,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,332.92,21,864
2004,4,19,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,8498,12,942
2004,5,5,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,1875.5,3,796
2004,6,10,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,2776.33,6,804
2004,7,21,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,15270.25,13,943
2004,8,19,SOUTH PLATTE RIVER AT WATERTON,6708000,15588.17,12,956
2004,9,34,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,1277.5,21,770
2004,10,61,BEAR CREEK AT SHERIDAN,6711500,3425.92,38,993
2004,11,29,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,22538.67,18,994
2004,12,60,CHERRY CREEK AT DENVER,6713500,1530.67,37,1022
2004,13,37,SOUTH PLATTE RIVER AT DENVER,6714000,27746.92,23,1028
2004,14,19,CLEAR CREEK AT DERBY,6720000,10840.42,12,1273
2004,15,56,COAL CREEK NEAR PLAINVIEW,6730300,223.5,35,436
2004,16,56,BIG DRY CREEK AT WESTMINSTER,6720820,766.17,35,666
2004,17,29,SOUTH PLATTE RIVER AT HENDERSON,6720500,40015.42,18,1290
2004,18,35,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,42994.67,22,1300
2004,19,11,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,2614.33,7,482
2004,20,18,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,2585.33,11,512
2004,21,32,FOURMILE CREEK AT ORODELL,6727500,273.42,20,510
2004,22,74,LEFT HAND CREEK NEAR BOULDER,6724500,842.75,46,402
2004,23,24,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,7916.67,15,587
2004,24,35,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,18333.17,22,596
2004,25,47,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,610.58,29,194
2004,26,65,FISH CREEK NEAR ESTES PARK,6734500,142.17,40,254
2004,27,50,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,10569.67,31,299
2004,28,34,SOUTH PLATTE RIVER NEAR KERSEY,6754000,79786.67,21,1344
2004,29,35,SOUTH PLATTE RIVER NEAR WELDONA,6758500,87830.33,22,1365
2004,30,31,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,89132.58,19,1392
2004,31,29,SOUTH PLATTE RIVER AT JULESBURG,6764000,94074.92,18,1442
2003,0,8,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,924.17,5,912
2003,1,24,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,4076.83,15,931
2003,2,24,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,4609.5,15,936
2003,3,29,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,325.75,18,864
2003,4,24,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,9133.25,15,942
2003,5,48,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,3851.83,30,796
2003,6,47,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,4625.83,29,804
2003,7,26,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,17192.08,16,943
2003,8,32,SOUTH PLATTE RIVER AT WATERTON,6708000,18591.92,20,956
2003,9,52,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,1574.83,32,770
2003,10,69,BEAR CREEK AT SHERIDAN,6711500,3754.92,43,993
2003,11,44,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,24888.92,27,994
2003,12,63,CHERRY CREEK AT DENVER,6713500,1563.5,39,1022
2003,13,47,SOUTH PLATTE RIVER AT DENVER,6714000,29532.92,29,1028
2003,14,71,CLEAR CREEK AT DERBY,6720000,16765.75,44,1273
2003,15,82,COAL CREEK NEAR PLAINVIEW,6730300,388.25,51,436
2003,16,66,BIG DRY CREEK AT WESTMINSTER,6720820,1029.08,41,666
2003,17,55,SOUTH PLATTE RIVER AT HENDERSON,6720500,48405.25,34,1290
2003,18,47,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,48654.42,29,1300
2003,19,73,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,4800.92,45,482
2003,20,79,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,3899.67,49,512
2003,21,85,FOURMILE CREEK AT ORODELL,6727500,497.75,53,510
2003,22,82,LEFT HAND CREEK NEAR BOULDER,6724500,931.25,51,402
2003,23,71,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,12204.92,44,587
2003,24,65,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,25032.58,40,596
2003,25,61,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,840.08,38,194
2003,26,71,FISH CREEK NEAR ESTES PARK,6734500,154.17,44,254
2003,27,52,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,10974.17,32,299
2003,28,47,SOUTH PLATTE RIVER NEAR KERSEY,6754000,94180.08,29,1344
2003,29,53,SOUTH PLATTE RIVER NEAR WELDONA,6758500,104958.92,33,1365
2003,30,53,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,107938.92,33,1392
2003,31,48,SOUTH PLATTE RIVER AT JULESBURG,6764000,114125.25,30,1442
2002,0,2,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,261.75,1,912
2002,1,2,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,1016.75,1,931
2002,2,2,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,1136.25,1,936
2002,3,2,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,90.58,1,864
2002,4,2,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,2393.08,1,942
2002,5,2,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,974.08,1,796
2002,6,2,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,1072.08,1,804
2002,7,2,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,3900.08,1,943
2002,8,2,SOUTH PLATTE RIVER AT WATERTON,6708000,4289,1,956
2002,9,2,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,456.08,1,770
